nl|kennen zijn de kolibrievlinders. De voor- en achtervleugel zijn met elkaar verbonden en het vleugeloppervlak
nl|van de vleugels is klein en de vleugels zijn daarnaast erg smal van vorm. Dergelijke
nl|soorten kunnen zeer snel vliegen, maar daarnaast ook stil in de lucht blijven hangen. Pijlstaartvlinders
nl|zijn absolute recordhouders als het gaat om de snelste vlinders, ze vliegen zo snel dat
nl|ze op kolibries lijken en kunnen een snelheid bereiken tot ongeveer 100 kilometer per uur.
nl|Ze moeten echter vrijwel continu nectar drinken om aan hun energiebehoefte te voldoen. Grotere soorten
nl|worden tijdens het vliegen sneller verward met vleermuizen dan met vogels vanwege de relatief trage
nl|vleugelslag. = Achterlijf = Het achterlichaam van vlinders is altijd cilindrisch van vorm en behaard,
nl|het telt 10 segmenten waarvan de laatste twee moeilijker te onderscheiden zijn doordat ze kleiner
nl|zijn en de uitwendige geslachtsorganen vormen. Op de andere acht segmenten is aan iedere zijde
nl|een stigma of ademopening aanwezig. Het achterlijf van de vlinder bevat de belangrijkste organen, zoals
nl|het grootste deel van het zenuwstelsel en de bloedsomloop, de spijsverteringsorganen en de inwendige voortplantingsorganen.
nl|De uitwendige geslachtsorganen zijn een belangrijk identificatiekenmerk voor alle insecten, maar zeker bij een aantal
nl|groepen van vlinders. Bij de mannetjes vormen de laatste twee segmenten uitwendige organen, bij de
nl|vrouwtjes vormen ze een inwendige, telescopische legbuis. Mannetjes hebben daarnaast twee tang-achtige haken aan de
nl|achterlijfspunt, die dienen om het vrouwtje vast te houden tijdens de paring. De voortplantingsorganen zijn
nl|zeer complex om hybridisatie te voorkomen, zowel de mannetjes als vrouwtjes hebben hiertoe stekels, beharing
nl|en andere uitsteeksels om bevruchting van de verkeerde soort te voorkomen. = Zintuigen = Vlinders
nl|hebben verschillende zintuigen die tussen de mannetjes en de vrouwtjes binnen een soort heel verschillend
nl|kunnen zijn. De mannetjes moeten niet alleen voedsel opsporen, maar ook de vrouwtjes weten te
nl|vinden voor de paring. De vrouwtjes moeten naast voedsel ook voedselplanten kunnen waarnemen voor de
nl|afzet van de eitjes. Het zijn daarom meestal de vrouwtjes die de mannetjes lokken zodat
nl|vrouwtjes hun energie kunnen richten op het vinden van het voedsel voor de larven. Dit
nl|is uiteindelijk ook voor het mannetje beter omdat het de kans op een succesvol nageslacht
nl|vergroot. De enkelvoudige ogen of ocelli worden niet gebruikt om direct licht te zien, maar
nl|om grove verschuivingen in het licht waar te nemen. Waarschijnlijk spelen ze een belangrijke rol
nl|in het dag- en nachtritme van de vlinder. De samengestelde ogen van vlinders kunnen net
nl|als andere insecten licht waarnemen en zijn in staat om kleuren te onderscheiden. Voornamelijk kleuren
nl|met een kortere golflengte zoals ultraviolet licht zijn zichtbaar voor vlinders. Rode kleuren worden echter
nl|niet waargenomen. Vlinders hebben een groot blikveld, maar hebben op korte afstand geen scherp beeld
nl|omdat ze hun ogen niet kunnen scherpstellen. Door de samengestelde ogen hebben ze een gerasterd
nl|beeld van de omgeving. De samengestelde ogen bevatten pigmenten en kunnen enigszins van kleur veranderen
nl|om zich aan te passen op de lichtintensiteit. De antennes dienen voor het waarnemen van
nl|geurdeeltjes, zoals de feromonen van de vrouwtjes. De antennes zijn vaak zeer gespecialiseerd en bestaan
nl|uit vele geledingen. Bij veel soorten hebben de geledingen uitsteekseltjes om het oppervlak te vergroten
nl|wat de efficiëntie verhoogt, dit komt vooral voor bij nachtactieve vlinders. De vrijwel blinde soorten
nl|die gedurende de nacht vliegen, hebben juist sterk aangepaste, veer-achtige antennes om beter te navigeren.
nl|De mannetjes van sommige soorten zijn in staat de geur van een vrouwtje op kilometers
nl|afstand op te sporen met de antennes. De recordhouder is de nachtpauwoog, waarvan bekend is
nl|dat een vrouwtje op een afstand van elf kilometer kan worden waargenomen. Dergelijke soorten hebben
nl|enorme aantallen receptoren op de antennes, het aantal kan oplopen tot zo'n 60 000. Zodra
nl|een mannetje geurmoleculen opvangt vliegt hij tegen de wind in en gebruikt zijn antennes om
nl|'in stereo' te ruiken. Al vliegend zoekt het mannetje de richting waar de geurstof vandaan
nl|komt, dit wordt bepaald doordat er steeds meer moleculen worden opgevangen als hij in de
nl|goede richting vliegt en steeds minder als hij de verkeerde kant op beweegt.Vlinders kunnen ook
nl|proeven, maar de zintuiglijke organen waar smaak mee wordt waargenomen zijn niet gelegen aan de
nl|kop maar aan de onderste geledingen van de poten; de tarsen. De haarachtige structuren zijn
nl|sensillen en dienen om de geur van de plant waarop een vlinder zit te herkennen.
nl|De vlinder wordt aangetrokken door aangename geuren en afgestoten door geuren van voor de vlinder
nl|smerige planten. Naast proeven kan een vlinder met de sporen op zijn poten ook de
nl|windrichting bepalen, uit waarnemingen blijkt dat een vlinder steeds een poot opsteekt voordat wordt opgestegen.
nl|= Onderscheid met andere dieren = Vrijwel alle vlinders zijn eenvoudig als zodanig te herkennen.
nl|Omdat er zowel binnen de vlinders als binnen andere insectengroepen een enorme variatie aan vormen
nl|is, kan er soms toch aanleiding zijn tot verwarring. Sommige dieren lijken op vlinders terwijl
nl|sommige vlinders overeenkomsten vertonen met andere insecten. Dit kan samenhangen met een afwijkende lichaamsbouw, afwijkende
nl|beharing of bijzondere kleuren, maar meestal is het juist de combinatie hiervan. De soort Megalopyge
nl|opercularis heeft door de naar achteren gevouwen vleugels in rust, de sterke lichaamsbeharing en oranje,
nl|witte en zwarte kleuren meer weg van een hommel dan van een vlinder. Een aantal
nl|vedermotten lijkt nog het meest op een langpootmug, maar dit is slechts een toevallige gelijkenis.
nl|Vlinders kunnen, zeker in vlucht, het makkelijkst worden verward met grootvleugelige insecten zoals haften, kokerjuffers
nl|en mierenleeuwen. Met name de vlinderhaft (afbeelding onder) is gemakkelijk te verwarren met een vlinder
nl|door de grote gele vleugels, het behaarde lichaam en met name de knotsvormige antenne-einden. Soms
nl|is de gelijkenis echter geen toeval; vlinders die gemakkelijk te verwarren zijn met wespen en
nl|dazen profiteren van het feit dat stekende insecten vermeden worden door aanvallers. Een dergelijke uiterlijke
nl|gelijkenis wordt mimicry genoemd, zie ook onder camouflage en mimicry. Ook de rupsen van vlinders
nl|kunnen soms worden verward met larven van andere soorten. Dit komt doordat er zowel vlinders
nl|zijn met primitieve, made-achtige rupsen als insecten die rups-achtige larven hebben, een voorbeeld zijn de
nl|larven van zaagwespen. Vlinders die op andere insecten lijken Insecten die op vlinders lijken Voortplanting
nl|Vlinders kennen net als alle andere dieren die behoren tot de Endopterygota een volledige gedaanteverwisseling.
nl|Er zijn vier stadia, waarbij actieve en inactieve stadia elkaar afwisselen. Het eerste (inactieve) stadium
nl|is het ei; daaruit kruipt de larve die na een tijdje verandert in een pop.
nl|Uit de pop - het tweede inactieve stadium - komt ten slotte de volwassen vlinder
nl|die zich voortplant waarna de cyclus opnieuw begint. Het volwassen insect of imago, de vlinder,
nl|heeft bij veel soorten een levensduur die slechts een fractie is van het larvale stadium.
nl|De imago verandert uiterlijk niet meer, dit in tegenstelling tot de rups die gedurende zijn
nl|groei ongeveer 20 keer langer en duizenden keren zwaarder wordt. De rups vervelt bovendien, de
nl|verschillende stadia zien er vaak anders uit. Bij de laatste vervelling wordt de huid verhard,
nl|en wordt de pop of chrysalis gevormd waarin de gedaanteverwisseling tot vlinder plaatsvindt. Na enige
nl|tijd in de pop te hebben gezeten - de duur verschilt sterk per soort -
nl|kruipt de volwassen vlinder uit de pop, laat zijn vleugels oppompen en vliegt weg. De
nl|verandering van een larve in een volledig ontwikkeld insect is de metamorfose, of, in het
nl|geval van vlinders en andere insecten als kevers en vliegen en muggen, een volledige gedaanteverwisseling.
nl|Bij andere insecten is het onderscheid tussen imago en larve minder groot en spreekt men
nl|van onvolledige gedaanteverwisseling. Vlinders hebben net als andere insecten een duidelijk gespleten levenswijze. Als larve
nl|(rups) hebben ze maar een doel en dat is zo veel mogelijk eten om zo
nl|snel mogelijk volwassen te worden. De volwassen vlinders echter richten zich volledig op de voortplanting;
nl|sommige soorten hebben sterk gedegenereerde monddelen en nemen geen voedsel meer op. = Paring =
nl|Vlinders overwinteren vaak als volwassen vlinder of als pop en komen in het begin van
nl|de lente tevoorschijn. De mannetjes en vrouwtjes zoeken elkaar vervolgens op voor de paring om
nl|zo nageslacht te produceren. De vrouwtjes scheiden middels klieren in het achterlijf geurstoffen of feromonen
nl|af die op de mannetjes een sterke seksuele prikkel hebben. De verschillende vlindersoorten hebben steeds
nl|een specifieke geur. Bij veel soorten kunnen de mannetjes door de zeer gevoelige antennes op
nl|grote afstand een vrouwtje waarnemen. Bij andere soorten gaat het mannetje ergens zitten waar het
nl|vrouwtje hem niet kán missen, zoals een uit-stekende tak. Als een mannetje een paringsbereid vrouwtje
nl|heeft gevonden wordt er een baltsvlucht gemaakt door het mannetje om het vrouwtje over te
nl|halen tot de paring. Bij de balts vliegt het mannetje om het vrouwtje heen en
nl|geeft zijn geurstoffen af. Door de manier van vliegen en de reactie op de feromonen
nl|laat het mannetje zien dat hij van dezelfde soort is. De balts eindigt als het
nl|vrouwtje op een tak gaat zitten en het mannetje op haar kruipt. De paring duurt
nl|lang, van 1 tot meerdere uren. Gedurende de paring zijn de achterlijven met elkaar verbonden.
nl|Vliegen is dan geen eenvoudige zaak; vlinders zijn erg kwetsbaar tijdens de paring. Een enkele
nl|keer zijn opgeschrikte parende vlinders te zien die nog met elkaar verbonden zijn. Vlinders hebben
nl|een breed scala aan voortplantingsmethoden ontwikkeld. Een voorbeeld zijn de heliconiusvlinders zoals de soort Heliconius
nl|sara. De vrouwtjes van deze vlinder verpoppen eerder dan de mannetjes en lokken de mannetjes
nl|door feromonen te verspreiden vanuit de pop. De mannetjes, die zich dus nog in het
nl|larvale rupsstadium bevinden, proberen zich zo dicht mogelijk bij de vrouwelijke chrysalis te verpoppen zodat
nl|ze direct na uitkomen kunnen paren. Ook het vrouwtje hoeft hierdoor niet af te wachten
nl|tot een succesvol mannetje haar gevonden heeft, maar is zodra ze uit haar pop komt
nl|verzekerd van een partner.Enkele vlinders, zoals de zakjesdragers, kennen een afwijkende voortplanting en planten zich
nl|maagdelijk voort. Ook hebben de vrouwtjes soms geen vleugels en worden in hun pop bevrucht.
nl|= Ei = Vlinders zijn zonder uitzondering eierleggend of ovipaar. Het totale aantal eitjes kan
nl|uiteenlopen van enkele honderden tot vele duizenden eitjes, afhankelijk van de soort. De eitjes van
nl|vlinders kunnen glad zijn, maar zijn soms ware kunstwerkjes met regelmatige patronen van ribbels, putjes
nl|en groeven die door elkaar heen lopen. Ook zijn alle mogelijke vormen mogelijk; van bolvormig
nl|tot flesvormig, plat, tonvormig of cilindrisch. Ten slotte is ook de grootte erg variabel; de
nl|kleinste eieren zijn vaak afkomstig van kleinere soorten en zijn 0,2 tot 0,3 millimeter in
nl|doorsnede. De grootste eieren zijn afkomstig van grote vlinders en kunnen 3 tot 4 millimeter
nl|bereiken. In ieder eitje zit echter een gaatje om een zaadcel door te laten, de
nl|micropyle. De eitjes van vlinders worden namelijk pas bevrucht bij het afzetten ervan. Sommige nachtvlinders
nl|en soorten uit de familie spinners leggen eitjes met een opvallende kleur en zijn ondanks
nl|de geringe lengte van soms 0,3 millimeter makkelijk te zien. Deze felle kleuren dienen bij
nl|veel soorten om aan te geven dat er al eitjes zijn afgezet op een voedselplant.
nl|Een tweede vrouwtje dat op de plant landt, ziet de felgekleurde eitjes en weet zo
nl|dat haar nageslacht zal moeten concurreren en kiest meestal voor een andere plant. Sommige vlinders,
nl|zoals Eunica bechina, zijn ook in staat planten te herkennen waarop mieren leven; deze eten
nl|de eitjes op en het vrouwtje zoekt dan naar een andere plant. Bij het afzetten
nl|van het ei is de kleur meestal wit, na enige tijd verandert het ei van
nl|kleur en kan groen, bruin of grijs tot soms zwart zijn. Het is niet ongebruikelijk
nl|dat de kleur van het ei verandert tijdens de ontwikkeling ervan en bij eitjes met
nl|een doorzichtige schaal is de rups al te zien. De afzet van eitjes verschilt enigszins
nl|per soort: sommige soorten leggen hun eitjes een voor een, andere in kleine of grote
nl|groepjes, weer andere in keurige rijtjes of in rommelige hoopjes. De eitjes worden afgezet op
nl|bladeren, twijgen, tussen boomschors, tegen bloem- of bladknoppen, of in bloemen - en vrijwel altijd
nl|op de voedselplant die de uitkomende rupsen voor hun groei nodig hebben. Afhankelijk van de
nl|temperatuur ontwikkelt het embryo zich in 1 tot 3 weken tot een rups en eet
nl|zich een weg uit het eitje om zich vervolgens te goed te doen aan de
nl|waardplant. Bij veel soorten is het ei het eerste wat de net uitgekomen rups eet,
nl|dit wist gelijk de sporen uit van de geboorte van de rupsen. Bij een aantal
nl|soorten sterft de rups zelfs als hij zijn ei niet opeet. Er wordt onderscheid gemaakt
nl|tussen dagvlinders waarbij de wijfjes voor paring en eileg dezelfde opening gebruiken, de Monotrysia (mono
nl|= één), of twee verschillende openingen, de Ditrysia (di = twee). Afbeeldingen: eivorm Afbeeldingen: groepering
nl|van de eitjes = Rups = Nadat de rups het ei heeft opgegeten begint hij
nl|direct met het eten van planten, veel soorten eten liefst jonge, frisse blaadjes. Vrijwel alle
nl|vlinders eten als rups planten, maar sommige soorten leven van paddenstoelen, hout of dood dierlijk
nl|of plantaardig materiaal. Enkele soorten zijn carnivoor, ze vangen slakjes of andere dieren die ze
nl|vervolgens opeten, soms door ze met hun spinsel te vangen. Voorbeelden zijn soorten van het
nl|geslacht Eupithecia op Hawaï. Deze rupsen hebben grote pseudopoten aan de achterzijde om zich op
nl|te richten en grote poten aan de voorzijde om prooien te grijpen. De meeste vlinders
nl|hebben een waardplant, een specifieke plantensoort of groep planten waarvan de rups afhankelijk is; andere
nl|soorten lust hij niet. Koolwitjes bijvoorbeeld leven van verschillende kruisbloemigen, maar de Sint-jacobsvlinder eet alleen
nl|soorten uit het geslacht kruiskruid (Senecio). Naast specifiek voedsel is de ontwikkeling van de rups
nl|afhankelijk van de omgevingstemperatuur, deze mag niet te laag maar zeker niet te hoog zijn
nl|en verschilt per groep. Een rups vervelt in de regel 5 of 6 keer, soms
nl|nog meer, en de perioden tussen de vervellingen worden stadia genoemd. Rupsen zijn er in
nl|vele vormen en maten, sommige zijn zo klein dat ze in een blad gangenstelsels graven,
nl|de rups van sommige soorten kan ruim 10 cm bereiken. Er zijn zowel harige als
nl|kale rupsen en een aantal soorten heeft bizarre uitsteeksels of oogvlekken om vijanden te misleiden.
nl|Ook brandharen, smerige stoffen of zelfs imitatie van gevaarlijke of giftige soorten zijn gebruikelijke verdedigingsmechanismen
nl|van rupsen. Enkele soorten zijn zelfs giftig. Net zoals spinnen hebben veel rupsen een klier
nl|die een zijde-achtig spinsel aanmaakt. Deze zit echter bij de kop en niet aan de
nl|achterzijde zoals bij spinnen. Hiermee kunnen zekeringsdraden worden gemaakt zodat de rups niet valt of
nl|zich uit planten kan laten zakken. Veel soorten gebruiken het spinsel ook voor het maken
nl|van een cocon om de pop te beschermen, of om zich, net als spinnen, met
nl|de wind te laten meezweven en zich zo te verspreiden. Het leven van een rups
nl|is een hachelijke zaak, hij heeft een scala aan vijanden; vogels, muizen, reptielen en amfibieën,
nl|andere insecten en zelfs soortgenoten eten elkaar soms op. Deze vorm van kannibalisme is soms
nl|noodzakelijk voor de rupsen, omdat een voedselplant soms te weinig voedsel bevat voor alle exemplaren.
nl|Mieren zijn ook bekende predatoren voor rupsen, er zijn echter diverse soorten Lycaenidae en Riodinidae
nl|waarvan de rupsen juist in symbiose in mierennesten leven. Een bekende vijand is een sluipwesp,
nl|die de rups verlamt en de eitjes afzet in het rupsenlichaam. Nadat de larven zijn
nl|uitgekomen eten ze de rups levend en van binnenuit op. Er zijn echter soorten die
nl|een trucje hebben ontwikkeld en de eitjes van de sluipwesp inkapselen waarna deze niet meer
nl|uitkomen en de rups ontsnapt aan een langzame dood. Bij een aantal soorten vlinders leven
nl|de rupsen in groepen. De bekendste soort is wellicht de eikenprocessierups, die er zijn naam
nl|aan heeft te danken. De rupsen volgen elkaar in een lange colonne, of vormen een
nl|soort mat van rupsen. Er zijn ook soorten waarbij de rupsen een soort nest maken
nl|in een plant met spinsel om het vijanden moeilijker te maken ze op te eten.
nl|Een plant waarop al te veel van deze kolonies leven wordt niet zelden volledig kaal
nl|gevreten. = Pop = Als de rups zich heeft volgevreten vindt de verpopping plaats, waarbij
nl|de rups verandert in een soort mummie. De rups spint meestal een cocon om zich
nl|heen, kruipt uit zijn laatste rupsenhuid waarna de pophuid overblijft. De pop hangt aan een
nl|draad, uiteinde of haakjes op een beschut plekje, en de metamorfose voltrekt zich binnen in
nl|de pop, en is niet zichtbaar. De pop wordt niet meteen een vlinder, in tegenstelling
nl|tot bijvoorbeeld de libellen, die een soort verkort popstadium hebben. Libellen kruipen net als sommige
nl|muggen en cicaden binnen enkele minuten uit de larvehuid. De pop van vlinders kan zich
nl|niet bewegen en is dus kwetsbaar, daarom lijken de poppen van vlinders vaak op takjes,
nl|dode bladeren of doorns. Zelfs bij soorten die als rups en vlinder felle kleuren hebben
nl|is de pop vaak zo onopvallend mogelijk gekleurd of gevormd. De zakjesdragers maken als rups
nl|een soort huisje van plantendelen en ander materiaal, en verpoppen hierin. Bij vlinders kan het
nl|popstadium acht dagen duren, maar soms ook wel vier jaar. Als de pop uiteindelijk openbarst
nl|(langs een voorgevormde breuklijn) komt er een vlinder uit, aanvankelijk week en met nog opgevouwen,
nl|verfrommelde vleugels. De vleugeladers worden vol gepompt met een vloeistof, zodat de vleugels vanzelf uitvouwen.
nl|Dit wordt gestimuleerd door voorzichtig met de vleugels te wapperen. Later worden ze hard en
nl|kan de vlinder vliegen. Tijdens het popstadium komen er verschillende afvalstoffen vrij, maar omdat de
nl|pop geen openingen heeft, kunnen deze stoffen niet worden afgevoerd. Pas als de pop openbarst
nl|komen de afvalstoffen of meconium vrij. Voordat de vlinder wegvliegt worden de antennes en andere
nl|zintuiglijke organen eerst goed schoongemaakt zodat efficiënter naar voedsel en een partner kan worden gezocht.
nl|Als de vlinder uit de pop is gekropen, valt op dat de roltong nog gespleten
nl|is. Door de twee helften langs de poten te strijken komen ze tegen elkaar. De
nl|raakvlakken bevatten vele kleine haakjes die de twee delen van de roltong vervolgens voorgoed op
nl|hun plaats houden. = Volwassen insect = De volwassen vlinder krijgt zijn typische uiterlijk; een
nl|behaard, rupsachtig lichaam met gelede poten en meestal relatief grote vleugels. Vlinders worden niet zo
nl|oud, de meeste soorten leven enkele dagen tot weken en sterven al spoedig nadat ze
nl|zijn uitgekomen. Het gegeven dat in de natuur grotere dieren ook langer leven gaat bij
nl|de vlinders niet op; zelfs de enorme maanvlinder sterft binnen twee weken nadat de pop
nl|is verlaten. Slechts enkele soorten kunnen wat ouder worden doordat ze ander voedsel eten, zoals
nl|de zebravlinder die deels van stuifmeel leeft. Van de fruitetende soort Euphaedra medon is bekend
nl|dat hij een voor een vlinder zeer hoge leeftijd van 10 maanden kan bereiken, maar
nl|dit is een zeldzame uitschieter.Bij de insecten komen soms tweezijdige exemplaren voor, dit verschijnsel is
nl|gynandromorfie. Bij de meeste insecten valt dit niet zo op, maar bij de vlinders zijn
nl|gyandromorfe exemplaren vaak in een oogopslag te herkennen doordat de mannetjes en de vrouwtjes er
nl|binnen een soort vaak anders uitzien, dit is seksuele dimorfie. Mannetjes en vrouwtjes hebben vaak
nl|een totaal andere vleugelkleur, waardoor gyandromorfen sterk opvallen omdat de kleuren en patronen van de
nl|linker voor- en achtervleugel afwijken van de rechter voor- en achtervleugel; de ene helft is
nl|mannelijk, de andere is vrouwelijk. In tropische streken is er geen sprake van een echte
nl|winter en gaat de ontwikkeling van vlinders het hele jaar door. Omdat de omstandigheden constanter
nl|zijn, kunnen de rupsen meerdere jaren leven. Ook de pop komt pas na meerdere jaren
nl|uit waardoor de tropische soorten veel groter kunnen worden. Ecologie Vlinders zijn een belangrijke schakel
nl|in de natuur. Niet alleen werken de rupsen enorme hoeveelheden planten weg, maar ook vormen
nl|zij een belangrijke voedselbron voor veel andere dieren. Een groot deel van de sluipwespen bijvoorbeeld
nl|zou zonder rupsen niet kunnen bestaan. Ook spelen vlinders een rol in de bestuiving van
nl|planten. Sommige plantensoorten bloeien 's nachts en zijn voor hun bestuiving volledig afhankelijk van nachtvlinders.
nl|Voorbeelden van planten die 's nachts bloeien om nachtactieve vlinders te lokken zijn kamperfoelie, teunisbloem
nl|en avondkoekoeksbloem. Er zijn zowel vlinders met een groot aanpassingsvermogen die in veel verschillende biotopen
nl|kunnen overleven, als sterk gespecialiseerde soorten die zich bij de geringste veranderingen van de leefomgeving
nl|niet meer kunnen handhaven. De favoriete leefomgeving is voor iedere soort vlinder weer anders. Er
nl|zijn vlinders die zich hebben aangepast aan verschillende milieus zoals bossen, heidevelden, graslanden, moerassen en
nl|duingebieden. Waar een vlindersoort voorkomt, hangt nauw samen met de waardplant van de rupsen. Daarnaast
nl|zijn ook lichtintensiteit, temperatuur en luchtvochtigheid van grote invloed op de overlevingskansen van de soort.
nl|Vooral de warmtebehoefte verschilt per soort; voor de meeste soorten ligt de ideale temperatuur tussen
nl|20 en 25 graden Celsius. Veel soorten vlinders blijven in de buurt van hun geboorteplaats,
nl|andere soorten kunnen duizenden kilometers afleggen. De lichtintensiteit en de veranderingen van het dag- en
nl|nachtritme zijn van grote invloed op vlinders. Zoals alle insecten zijn vlinders sneller als ze
nl|door de zon zijn opgewarmd. Ook hebben vlinders een biologische klok die ze vertelt welk
nl|seizoen het is. Trekkende vlinders maken waarschijnlijk gebruik van gepolariseerd licht om hun route te
nl|bepalen. Vlinders houden niet van regen, maar na een regenbui zijn er meer vlinders te
nl|zien dan bij zonnig weer. Dit komt doordat de vlinders massaal uit hun schuilplaats komen
nl|om te drinken. Ook komen er meer poppen uit bij vochtig weer. Er zijn maar
nl|weinig vlinders die zich in het water ontwikkelen en dan alleen de rups. Een voorbeeld
nl|is de waterlelievlinder, waarvan de larve zich onder het blad van een waterlelie ontwikkelt. In
nl|tegenstelling tot andere insecten als kevers en wantsen, leven vlinders echter nooit onder water. Het
nl|lichaam is inclusief haren en schubben op de vleugels voorzien van een waslaagje zodat ze
nl|zich soms uit het water kunnen redden als ze erin gevallen zijn. Ook beschermt het
nl|waslaagje het lichaam tegen regen. Sommige soorten leggen enorme afstanden af voor ze aan de
nl|voortplanting beginnen. Van dergelijke migrerende soorten, de trekvlinders, was lang onbekend hoe ze hun weg
nl|vinden over grote afstanden. Van de monarchvlinder is bekend dat trekvluchten van meer dan 3000
nl|kilometer worden ondernomen, van oostelijk Noord-Amerika naar Mexico. Wetenschappers hebben ontdekt dat naast de interne
nl|klok in de hersenen van de vlinder (circadiaan ritme genaamd) ook de antennes een belangrijke
nl|visuele rol spelen bij de navigatie. Exemplaren zonder antennes of vlinders met geheel zwart geverfde
nl|antennes, die geen licht meer kunnen waarnemen, vlogen alle kanten op en bleken volledig de
nl|weg kwijt. Recentelijk is gebleken dat de monarchvlinder cryptochroom-fotoreceptoren in zijn antennes heeft. Deze fotoreceptoren,
nl|die gevoelig zijn in het violet-blauwe gedeelte van het spectrum, fungeren ook als magnetisch kompas.
nl|Het gehele magnetische zintuig is gelokaliseerd in de antenne. Vlinders zetten vele honderden tot duizenden
nl|eitjes af, maar de meeste eieren en rupsen worden binnen korte tijd opgeruimd door de
nl|vele vijanden. Als alle rupsen zouden uitgroeien tot een volwassen vlinder zouden er op den
nl|duur zo veel vlinders zijn dat veel schade zou worden aangericht aan bijvoorbeeld boomgaarden. Hoewel
nl|dit zelden voorkomt, kunnen vlinders, althans hun larven, voor een ware plaag zorgen. Berucht zijn
nl|de stippelmotten, waarvan de rupsen in een soort web leven. Als ze de gehele plant
nl|kaal hebben gegeten, verlaten ze dit web en gaan op zoek naar een andere plant,
nl|waarbij ze een nieuw web spinnen. Dit kan hele straten met spinsel doen bedekken. Bekend
nl|is de uitbraak aan de Spuikade in Rotterdam in mei 2009. Naast vraatzuchtige soorten zijn
nl|er ook rupsen die irriterende brandharen hebben, zoals de eikenprocessierups. Vlinders die niet wegtrekken naar
nl|warmere gebieden moeten in gebieden waar het koud is in de winter in diapauze gaan.
nl|Dit betekent dat de stofwisseling op een laag pitje wordt gezet. Sommige soorten overwinteren als
nl|imago, andere als rups of pop en weer andere soorten brengen de winter door als
nl|ei. Een bekende soort die zijn winterslaap als volwassen vlinder doorstaat, is de dagpauwoog. Deze
nl|wordt veel gevonden op zolders, in houthokken of onder daken, wachtend op warmere tijden. De
nl|minimumtemperatuur voor insecten als vlinders is ongeveer 12 graden Celsius. Als het koeler is kunnen
nl|veel soorten zich simpelweg niet bewegen. In Noord- en Oost-Europa is de rouwmantel een van
nl|de eerste soorten in het jaar die is te zien. Deze soort overwintert in grotten
nl|en is soms al te zien als er nog sneeuw ligt.Ook hitte en droogte zijn
nl|voor vlinders ongunstige omstandigheden en kunnen een reden zijn om in diapauze te gaan. De
nl|katoendaguil bijvoorbeeld kent in het popstadium soms een diapauze, en die kan zowel in de
nl|zomer als in de winter vallen, afhankelijk van de omstandigheden. = Dag- en nachtvlinders =
nl|Vlinders kunnen dagactief, schemeractief of nachtactief zijn en zijn hier vaak aan te herkennen. Vroeger
nl|werden de vlinders zelfs ingedeeld in twee groepen; de dagvlinders en de nachtvlinders, maar dit
nl|is op taxonomische gronden achterhaald. Dagactieve vlinders hebben dunne voelsprieten met een verdikt, knopvormig uiteinde.
nl|Dagvlinders vouwen hun vleugels recht boven het lichaam, uitzondering hierop zijn de dikkopjes. De vier
nl|vleugels kunnen onafhankelijk van elkaar bewogen worden, wat leidt tot een elegantere vlucht. Dagvlinders hebben
nl|over het algemeen felle kleuren, hoewel veel soorten deze alleen aan de boven-(binnen-)kant van de
nl|vleugels hebben. Een voorbeeld is de dagpauwoog, die schutkleuren aan de buitenzijde heeft in rust,
nl|maar zijn felgekleurde ocelli (oogvlekken) toont bij verstoring. Bij de verpopping verhardt de huid tot
nl|een cocon. Nachtactieve vlinders hebben verschillende vormen voelsprieten: veervormig, borstelig enz. Ze hebben een verbinding
nl|tussen de voor- en achtervleugels waardoor deze niet onafhankelijk van elkaar kunnen worden bewogen en
nl|vouwen hun vleugels in rust als dakpannetjes boven het lichaam of vlak uitgespreid. Nachtactieve vlinders
nl|hebben over het algemeen camouflagekleuren, omdat ze zich gedurende de dag verstoppen. De meeste soorten
nl|hebben wel degelijk felle kleuren, maar laten deze alleen zien bij verstoring. Bij de verpopping
nl|spint een nachtvlinder zijn cocon rond de pop, in plaats van alleen uit te harden
nl|zoals bij de dagvlinder. = Voedsel = Vlinders eten net als wantsen en andere snavelinsecten
nl|door te zuigen, maar penetreren het voedsel in de regel niet. Ze kunnen daarom alleen
nl|vloeistoffen uit bijvoorbeeld fruit opnemen als het oppervlak beschadigd is. Vlinders hebben speekselklieren. Het speeksel
nl|wordt op het substraat gebracht en vervolgens weer opgezogen zodat de erin opgeloste stoffen kunnen
nl|worden verteerd. Dit is ook de manier waarop vliegen voedsel opnemen. Het speeksel wordt door
nl|de proboscis naar buiten gepompt.Er zijn hierop maar enkele uitzonderingen: sommige soorten spuiten vocht uit
nl|de achterlijfspunt op het voedsel en zuigen het direct weer op. Enkele soorten zijn in
nl|staat stuifmeel naar binnen te zuigen, een voorbeeld is de zebravlinder (Heliconius charitonius). Dit vindt
nl|plaats door het stuifmeel te vermengen met maagsappen waardoor het vloeibaar genoeg wordt om op
nl|te zuigen. Dit verlengt het leven van de vlinder aanzienlijk, de zebravlinder kan enkele weken
nl|oud worden. Sommige soorten drinken wel van dierlijk lichaamsvocht, zoals bloed uit wondjes, zweet, speeksel,
nl|neusvocht, en tranen. De soort Hemiceratoides hieroglyphica bijvoorbeeld, die op Madagaskar leeft, drinkt het traanvocht
nl|van slapende vogels. De proboscis van deze soort is hiertoe op het einde gespleten en
